stem,z_m,m_chi_GeV,nb3_SIC_raw,nb3_SIC_L,nb3_SIC_S,nb3_SIC_occ,nb3_SIC_comb,nb5_SIC_raw,nb5_SIC_L,nb5_SIC_S,nb5_SIC_occ,nb5_SIC_comb,nb10_SIC_raw,nb10_SIC_L,nb10_SIC_S,nb10_SIC_occ,nb10_SIC_comb
eval_signal_neg_20_0.5GeV,1.04,0.5,0.04762352359916264,0.0009649012813540154,0.05128437341453768,0.0008660254037844387,0.02478709341572747,0.05871464119714172,0.0009486832980505139,0.05525710656636806,0.0008660254037844387,0.02311408379246769,0.05429702263169379,0.0011078234188139947,0.05092321585528037,0.001,0.00831384387633061
eval_signal_neg_16_0.5GeV,1.08,0.5,0.8258523735251616,0.0585373444021436,0.8422194281880413,0.05022947341949744,0.35166688783563343,1.1484436108371745,0.05850213671311502,0.9577898471503797,0.05022947341949744,0.33009800916117915,1.0185794847073384,0.07126997327703366,0.8281342833770062,0.057999999999999996,0.016281277591147444
eval_signal_neg_8_0.5GeV,1.16,0.5,0.9868652390270924,7.071761491043579,0.6562232851705279,8.468862423608025,8.675095397169994,1.444601738133449,7.016777900147617,0.7494019354589133,8.486182931683713,8.12748971352645,1.3664070281825496,8.353727126803395,0.6941448288925453,9.799,0.1413353458976204
eval_signal_zero_0.5GeV,1.24,0.5,0.8126236169698385,23.52879611205721,0.4113584599940734,38.590091992634584,28.35449837591912,1.0786507354518928,23.231989058193015,0.42544360480510834,39.65530323928944,26.503547486097517,1.013272256931308,27.224021968408046,0.3893278488793776,45.79,3.0224286592076903
eval_signal_neg_91_0.05GeV,0.33,0.05,0.006425396041156863,0.0035379713649647234,0.006500836066631537,0.007794228634059948,0.0069713700231733506,0.006646940512883968,0.0037947331922020557,0.006139678507374229,0.007794228634059948,0.0072231511851461525,0.006940220937885672,0.0849331287757396,0.005778520948116922,0.009000000000000001,0.0034641016151377543
eval_signal_neg_58_0.05GeV,0.66,0.05,0.006047431568147636,0.0032163376045133848,0.005778520948116922,0.008660254037844387,0.006196773353931867,0.005539117094069973,0.004743416490252569,0.0054173633888596135,0.008660254037844387,0.0068619936258888445,0.0053072277760302196,0.09342644165331355,0.0050562058296023055,0.01,0.0031176914536239792
eval_signal_neg_24_0.05GeV,1.0,0.05,0.006425396041156863,0.002573070083610708,0.006139678507374229,0.0069282032302755096,0.007358668357794093,0.005908391567007972,0.0028460498941515417,0.005778520948116922,0.0069282032302755096,0.0072231511851461525,0.0053072277760302196,0.07976328615460762,0.004695048270344998,0.008,0.0034641016151377543
eval_signal_neg_20_0.05GeV,1.04,0.05,0.04648963018013495,0.0016081688022566924,0.049478585618251136,0.0017320508075688774,0.025174391750348208,0.054652621994823736,0.00158113883008419,0.05272900365156691,0.0017320508075688774,0.02419755647023961,0.05348052605076606,0.0025849213105659874,0.04803395538122191,0.002,0.00969948452238571
eval_signal_neg_16_0.05GeV,1.08,0.05,0.7249358592316978,0.06336185080891367,0.7490407778996561,0.05802370205355739,0.33694955112004527,1.018828270835937,0.0632455532033676,0.855943415439819,0.05802370205355739,0.31565170679088683,0.918150405253228,0.07791691378991762,0.7461515174255975,0.067,0.01766691823720255
eval_signal_neg_8_0.05GeV,1.16,0.05,0.8885944760446932,7.057609605583719,0.5973546030115867,8.304317596888982,8.660765358789027,1.273996931636094,7.00950466152923,0.6851158899111125,8.322504130368456,8.116654986748731,1.1994334773828297,8.342648892615257,0.6352761467336041,9.61,0.14653149832032702
eval_signal_zero_0.05GeV,1.24,0.05,0.6580361475090646,23.60534494704463,0.33912694814261185,38.77542142904446,28.445513484554994,0.9272482015473136,23.307251266505027,0.35754598366473456,39.84323075191067,26.588780670082244,0.8565049133931847,27.324464625047177,0.3297368516019218,46.007,3.0165396864619565
eval_signal_neg_91_low,0.33,0.005,0.006047431568147636,0.0038596051254160615,0.005778520948116922,0.009526279441628824,0.007358668357794093,0.005169842621131975,0.004427188724235731,0.004695048270344998,0.009526279441628824,0.0075843087444034596,0.004082482904638631,0.07680909037110362,0.0036115755925730762,0.011,0.0031176914536239792
eval_signal_neg_58_low,0.66,0.005,0.008315218406203,0.0016081688022566924,0.0075843087444034596,0.002598076211353316,0.006196773353931867,0.007754763931697963,0.002529822128134704,0.0072231511851461525,0.002598076211353316,0.0068619936258888445,0.008164965809277261,0.08087110957342161,0.0068619936258888445,0.003,0.005542562584220407
eval_signal_neg_24_low,1.0,0.005,0.010205040771249136,0.0038596051254160615,0.010112411659204611,0.010392304845413263,0.008133265027035576,0.01033968524226395,0.004427188724235731,0.009390096540689997,0.010392304845413263,0.009390096540689997,0.009797958971132713,0.08899514797805756,0.007945466303660767,0.012,0.00381051177665153
eval_signal_neg_20_low,1.04,0.005,0.04573370123411649,0.000643267520902677,0.05056205829602306,0.0,0.026336286754210438,0.05354479857600974,0.000632455532033676,0.0520066885330523,0.0,0.024919871588754222,0.052255781179374475,0.0007385489458759965,0.04803395538122191,0.0,0.008660254037844387
eval_signal_neg_16_low,1.08,0.005,0.7415662960441038,0.04953159910950612,0.752652353492229,0.038105117766515297,0.32687979441990594,1.021782466619441,0.04901530373260988,0.8519706822879887,0.038105117766515297,0.30662276780945413,0.9197833984150835,0.0616688369806457,0.7414564691552524,0.044,0.015588457268119894
eval_signal_neg_8_low,1.16,0.005,0.8817911155305271,7.077229264971252,0.5962711303338148,8.462800245781533,8.66851132548144,1.277320401892536,7.0332217439804925,0.6815043143185395,8.480986779261007,8.123155822815363,1.2084149397730346,8.38068416332787,0.6320257287002884,9.793,0.1309430410522071
eval_signal_zero_low,1.24,0.005,0.6784462290515629,23.586368555178005,0.35104514759810296,38.59269006884594,28.430796147839406,0.9394342591542675,23.280055678627576,0.37379807383131336,39.59901158804345,26.57577899794898,0.8761008313354501,27.290122099063943,0.3477947295647872,45.725,3.018618147431039
