raw_asym,latent_asym,kind
0.5065861289190068,-1.380024,signal
-0.5032692341913182,6.6056747,signal
0.3264126231274045,3.8655987,signal
0.7131985382275607,-1.6605864,signal
-0.4212104173488024,22.83336,signal
0.6449423673518544,-17.12611,signal
-0.07646877730907468,-7.389989,signal
-0.7248438822726203,17.313253,signal
-0.048198324949506016,0.9205551,signal
0.5433439950764409,-9.248247,signal
-0.15430749398014706,3.6634808,signal
-0.6629506148610569,32.802525,signal
-0.07308668253228733,8.706469,signal
-0.6814840467217471,5.937826,signal
-0.5581369632999612,21.103912,signal
0.4446296205270398,-10.840986,signal
0.7442949716904688,-13.948047,signal
-0.7616099861082732,14.448528,signal
0.07456736499089499,3.4284716,signal
-0.19591517257968163,2.1984196,signal
-0.45449343700447037,6.572296,signal
0.2161287887082399,-5.585823,signal
-0.6381259309026837,8.161856,signal
0.15469351089357433,6.379036,signal
-0.6528433398118634,20.331997,signal
0.5930471418205938,-21.507584,signal
-0.7926576402505998,12.973404,signal
-0.6946760909003284,29.29005,signal
0.6501230534018925,-29.649475,signal
0.7126159909357118,-13.292816,signal
-0.7929362397833828,29.4103,signal
0.2500600178707281,-2.731884,signal
0.2291596161704191,-6.4971504,signal
0.26200161106884745,6.0338726,signal
0.6090170915055585,-12.286565,signal
-0.3102515448341667,22.350073,signal
0.3857338854491281,-12.218841,signal
-0.47080541152421745,-4.4915166,signal
-0.010627480932769702,3.2784233,signal
-0.7878213113952329,24.699831,signal
-0.548155679293953,22.46412,signal
0.32741747065112203,8.474981,signal
-0.8697134383231532,11.817309,signal
0.664982873549078,0.9180273,signal
0.38049831023289177,-9.00149,signal
-0.8809075842769793,14.485266,signal
0.3332200237876333,13.542879,signal
-0.6652885355715978,31.117794,signal
-0.1608237620842438,22.07162,signal
0.0142714154072945,8.254081,signal
-0.1160533905186586,13.292419,signal
0.5910421618569365,1.0239314,signal
0.08338757108513949,4.5733967,signal
-0.361632450437381,29.291248,signal
-0.7496547065928443,11.793085,signal
-0.41776847632934316,12.068974,signal
-0.29221899503173204,10.547146,signal
-0.5611879890670916,18.782925,signal
-0.7593210576593971,27.313225,signal
0.1971640361970537,-3.7676334,signal
0.1433526377523675,9.307434,signal
-0.015362735644296388,13.676121,signal
-0.21540059642662038,17.005358,signal
0.7427733478097908,0.123184204,signal
-0.7161332697746043,21.3895,signal
0.17128742594098392,5.3709946,signal
0.4665264362580236,-7.109024,signal
-0.658106379505107,14.964741,signal
0.7895394596917993,-19.427355,signal
-0.42586697509664123,21.40981,signal
0.49724243382378136,-7.384056,signal
-0.24115353460748243,9.276145,signal
-0.2554279927519161,6.59935,signal
-0.7448253035344227,9.8399515,signal
-0.08968720620774641,-0.9109173,signal
-0.5006376329119103,-4.1470947,signal
-0.6073137670167199,24.530012,signal
